conv,bar,side,sl,entry
open,2026-06-17 09:44:00,BUY,4325.48,4328.49
closed,2026-06-17 09:44:00,BUY,4325.48,4328.49
closed_lag,2026-06-17 09:44:00,BUY,4325.48,4329.93
open,2026-06-17 09:45:00,BUY,4325.48,4328.69
closed,2026-06-17 09:45:00,BUY,4325.48,4328.69
closed_lag,2026-06-17 09:45:00,BUY,4325.48,4328.49
open,2026-06-17 09:46:00,BUY,4325.48,4328.53
closed,2026-06-17 09:46:00,BUY,4325.48,4328.53
closed_lag,2026-06-17 09:46:00,BUY,4325.48,4328.69
closed_lag,2026-06-17 09:47:00,BUY,4325.48,4328.53
open,2026-06-17 09:56:00,BUY,4325.48,4328.25
closed,2026-06-17 09:56:00,BUY,4325.48,4328.25
open,2026-06-17 09:57:00,BUY,4325.48,4328.82
closed,2026-06-17 09:57:00,BUY,4325.48,4328.82
closed_lag,2026-06-17 09:57:00,BUY,4325.48,4328.25
open,2026-06-17 09:58:00,BUY,4325.48,4329.55
closed,2026-06-17 09:58:00,BUY,4325.48,4329.55
closed_lag,2026-06-17 09:58:00,BUY,4325.48,4328.82
open,2026-06-17 09:59:00,BUY,4325.48,4329.64
closed,2026-06-17 09:59:00,BUY,4325.48,4329.64
closed_lag,2026-06-17 09:59:00,BUY,4325.48,4329.55
open,2026-06-17 10:00:00,BUY,4325.48,4329.43
closed,2026-06-17 10:00:00,BUY,4325.48,4329.43
closed_lag,2026-06-17 10:00:00,BUY,4325.48,4329.64
open,2026-06-17 10:01:00,BUY,4325.48,4328.87
closed,2026-06-17 10:01:00,BUY,4325.48,4328.87
closed_lag,2026-06-17 10:01:00,BUY,4325.48,4329.43
open,2026-06-17 10:02:00,BUY,4325.48,4328.13
closed,2026-06-17 10:02:00,BUY,4325.48,4328.13
closed_lag,2026-06-17 10:02:00,BUY,4325.48,4328.87
open,2026-06-17 10:03:00,BUY,4325.48,4328.44
closed,2026-06-17 10:03:00,BUY,4325.48,4328.44
closed_lag,2026-06-17 10:03:00,BUY,4325.48,4328.13
open,2026-06-17 10:04:00,BUY,4325.48,4328.73
closed,2026-06-17 10:04:00,BUY,4325.48,4328.73
closed_lag,2026-06-17 10:04:00,BUY,4325.48,4328.44
closed_lag,2026-06-17 10:05:00,BUY,4325.48,4328.73
open,2026-06-17 10:06:00,BUY,4325.48,4329.27
closed,2026-06-17 10:06:00,BUY,4325.48,4329.27
open,2026-06-17 10:07:00,BUY,4325.48,4329.05
closed,2026-06-17 10:07:00,BUY,4325.48,4329.05
closed_lag,2026-06-17 10:07:00,BUY,4325.48,4329.27
open,2026-06-17 10:08:00,BUY,4325.48,4329.82
closed,2026-06-17 10:08:00,BUY,4325.48,4329.82
closed_lag,2026-06-17 10:08:00,BUY,4325.48,4329.05
open,2026-06-17 10:09:00,BUY,4325.48,4329.6
closed,2026-06-17 10:09:00,BUY,4325.48,4329.6
closed_lag,2026-06-17 10:09:00,BUY,4325.48,4329.82
open,2026-06-17 10:10:00,BUY,4325.48,4329.69
closed,2026-06-17 10:10:00,BUY,4325.48,4329.69
closed_lag,2026-06-17 10:10:00,BUY,4325.48,4329.6
open,2026-06-17 10:11:00,BUY,4325.48,4328.46
closed,2026-06-17 10:11:00,BUY,4325.48,4328.46
closed_lag,2026-06-17 10:11:00,BUY,4325.48,4329.69
open,2026-06-17 10:12:00,BUY,4325.48,4329.07
closed,2026-06-17 10:12:00,BUY,4325.48,4329.07
closed_lag,2026-06-17 10:12:00,BUY,4325.48,4328.46
closed_lag,2026-06-17 10:13:00,BUY,4325.48,4329.07
open,2026-06-17 10:15:00,BUY,4325.48,4329.1
closed,2026-06-17 10:15:00,BUY,4325.48,4329.1
open,2026-06-17 10:16:00,BUY,4325.48,4329.49
closed,2026-06-17 10:16:00,BUY,4325.48,4329.49
closed_lag,2026-06-17 10:16:00,BUY,4325.48,4329.1
open,2026-06-17 10:17:00,BUY,4325.48,4328.63
closed,2026-06-17 10:17:00,BUY,4325.48,4328.63
closed_lag,2026-06-17 10:17:00,BUY,4325.48,4329.49
open,2026-06-17 10:18:00,BUY,4325.48,4328.94
closed,2026-06-17 10:18:00,BUY,4325.48,4328.94
closed_lag,2026-06-17 10:18:00,BUY,4325.48,4328.63
closed_lag,2026-06-17 10:19:00,BUY,4325.48,4328.94
open,2026-06-17 10:20:00,BUY,4325.48,4328.48
closed,2026-06-17 10:20:00,BUY,4325.48,4328.48
open,2026-06-17 10:21:00,BUY,4325.48,4328.41
closed,2026-06-17 10:21:00,BUY,4325.48,4328.41
closed_lag,2026-06-17 10:21:00,BUY,4325.48,4328.48
open,2026-06-17 10:22:00,BUY,4325.48,4328.24
closed,2026-06-17 10:22:00,BUY,4325.48,4328.24
closed_lag,2026-06-17 10:22:00,BUY,4325.48,4328.41
open,2026-06-17 10:23:00,BUY,4325.48,4328.44
closed,2026-06-17 10:23:00,BUY,4325.48,4328.44
closed_lag,2026-06-17 10:23:00,BUY,4325.48,4328.24
open,2026-06-17 10:24:00,BUY,4325.48,4328.55
closed,2026-06-17 10:24:00,BUY,4325.48,4328.55
closed_lag,2026-06-17 10:24:00,BUY,4325.48,4328.44
closed_lag,2026-06-17 10:25:00,BUY,4325.48,4328.55
closed,2026-06-17 10:27:00,BUY,4325.48,4328.61
closed,2026-06-17 10:28:00,BUY,4325.48,4328.6
closed_lag,2026-06-17 10:28:00,BUY,4325.48,4328.61
closed_lag,2026-06-17 10:29:00,BUY,4325.48,4328.6
closed_lag,2026-06-17 10:30:00,BUY,4325.48,4329.07
closed_lag,2026-06-17 10:31:00,BUY,4325.48,4329.14
closed_lag,2026-06-17 10:32:00,BUY,4325.48,4329.31
closed_lag,2026-06-17 10:33:00,BUY,4325.48,4329.55
closed,2026-06-17 11:30:00,BUY,4325.39,4327.09
closed,2026-06-17 11:31:00,BUY,4325.39,4327.59
closed_lag,2026-06-17 11:31:00,BUY,4325.39,4327.09
closed,2026-06-17 11:32:00,BUY,4325.39,4327.16
closed_lag,2026-06-17 11:32:00,BUY,4325.39,4327.59
closed,2026-06-17 11:33:00,BUY,4325.39,4327.23
closed_lag,2026-06-17 11:33:00,BUY,4325.39,4327.16
closed,2026-06-17 11:34:00,BUY,4325.39,4325.77
closed_lag,2026-06-17 11:34:00,BUY,4325.39,4327.23
closed,2026-06-17 11:35:00,BUY,4325.39,4326.52
closed_lag,2026-06-17 11:35:00,BUY,4325.39,4325.77
closed,2026-06-17 11:36:00,BUY,4325.39,4326.15
closed_lag,2026-06-17 11:36:00,BUY,4325.39,4326.52
closed,2026-06-17 11:37:00,BUY,4325.39,4325.9
closed_lag,2026-06-17 11:37:00,BUY,4325.39,4326.15
closed,2026-06-17 11:38:00,BUY,4325.39,4325.77
closed_lag,2026-06-17 11:38:00,BUY,4325.39,4325.9
closed,2026-06-17 11:39:00,BUY,4325.39,4326.74
closed_lag,2026-06-17 11:39:00,BUY,4325.39,4325.77
closed,2026-06-17 11:40:00,BUY,4325.39,4326.2
closed_lag,2026-06-17 11:40:00,BUY,4325.39,4326.74
open,2026-06-17 11:41:00,SELL,4328.38,4325.57
closed_lag,2026-06-17 11:41:00,BUY,4325.39,4326.2
open,2026-06-17 11:42:00,SELL,4328.38,4325.45
open,2026-06-17 11:43:00,SELL,4328.38,4325.31
closed_lag,2026-06-17 11:45:00,BUY,4325.39,4325.93
open,2026-06-17 11:46:00,SELL,4328.38,4325.35
closed,2026-06-17 11:46:00,SELL,4328.38,4325.35
closed_lag,2026-06-17 11:46:00,BUY,4325.39,4326.7
open,2026-06-17 11:49:00,SELL,4328.38,4325.27
closed,2026-06-17 11:49:00,SELL,4328.38,4325.27
closed_lag,2026-06-17 11:49:00,BUY,4321.54,4324.18
open,2026-06-17 11:52:00,SELL,4328.38,4325.56
closed,2026-06-17 11:52:00,SELL,4328.38,4325.56
open,2026-06-17 11:53:00,SELL,4328.38,4325.43
closed,2026-06-17 11:53:00,SELL,4328.38,4325.43
open,2026-06-17 11:55:00,SELL,4326.85,4324.22
closed_lag,2026-06-17 11:55:00,BUY,4325.39,4326.48
closed_lag,2026-06-17 11:56:00,BUY,4321.54,4324.22
closed_lag,2026-06-17 11:57:00,BUY,4321.54,4322.14
closed_lag,2026-06-17 11:58:00,BUY,4321.54,4321.91
open,2026-06-17 12:08:00,SELL,4324.76,4321.11
closed,2026-06-17 12:08:00,SELL,4324.76,4321.11
closed_lag,2026-06-17 12:09:00,SELL,4324.76,4321.11
open,2026-06-17 12:10:00,SELL,4326.85,4324.6
closed,2026-06-17 12:10:00,SELL,4326.85,4324.6
closed_lag,2026-06-17 12:11:00,SELL,4326.85,4324.6
open,2026-06-17 12:12:00,SELL,4324.76,4320.74
closed,2026-06-17 12:12:00,SELL,4324.76,4320.74
open,2026-06-17 12:13:00,SELL,4324.76,4320.65
closed,2026-06-17 12:13:00,SELL,4324.76,4320.65
closed_lag,2026-06-17 12:13:00,SELL,4324.76,4320.74
closed_lag,2026-06-17 12:14:00,SELL,4324.76,4320.65
open,2026-06-17 12:20:00,SELL,4326.85,4324.55
closed,2026-06-17 12:20:00,SELL,4326.85,4324.55
closed_lag,2026-06-17 12:21:00,SELL,4326.85,4324.55
open,2026-06-17 12:22:00,SELL,4326.85,4324.79
closed,2026-06-17 12:22:00,SELL,4326.85,4324.79
open,2026-06-17 12:23:00,SELL,4326.85,4326.03
closed,2026-06-17 12:23:00,SELL,4326.85,4326.03
closed_lag,2026-06-17 12:23:00,SELL,4326.85,4324.79
closed_lag,2026-06-17 12:24:00,SELL,4326.85,4326.03
open,2026-06-17 12:25:00,SELL,4326.85,4325.73
closed,2026-06-17 12:25:00,SELL,4326.85,4325.73
open,2026-06-17 12:26:00,SELL,4326.85,4325.69
closed,2026-06-17 12:26:00,SELL,4326.85,4325.69
closed_lag,2026-06-17 12:26:00,SELL,4326.85,4325.73
open,2026-06-17 12:27:00,SELL,4326.85,4325.47
closed,2026-06-17 12:27:00,SELL,4326.85,4325.47
closed_lag,2026-06-17 12:27:00,SELL,4326.85,4325.69
open,2026-06-17 12:28:00,SELL,4328.38,4326.73
closed_lag,2026-06-17 12:28:00,SELL,4326.85,4325.47
open,2026-06-17 12:29:00,SELL,4326.85,4324.77
closed,2026-06-17 12:29:00,SELL,4326.85,4324.77
closed,2026-06-17 12:30:00,SELL,4328.38,4327.62
closed_lag,2026-06-17 12:30:00,SELL,4326.85,4324.77
closed,2026-06-17 12:31:00,SELL,4331.39,4329.06
closed,2026-06-17 12:32:00,SELL,4328.38,4327.23
closed_lag,2026-06-17 12:32:00,SELL,4331.39,4329.06
closed,2026-06-17 12:33:00,SELL,4331.39,4328.74
closed,2026-06-17 12:34:00,SELL,4331.39,4328.92
closed_lag,2026-06-17 12:34:00,SELL,4331.39,4328.74
closed,2026-06-17 12:35:00,SELL,4331.39,4328.44
closed_lag,2026-06-17 12:35:00,SELL,4331.39,4328.92
closed,2026-06-17 12:36:00,SELL,4331.39,4330.81
closed_lag,2026-06-17 12:36:00,SELL,4331.39,4328.44
closed,2026-06-17 12:37:00,SELL,4331.39,4330.52
closed_lag,2026-06-17 12:37:00,SELL,4331.39,4330.81
closed,2026-06-17 12:38:00,SELL,4333.48,4331.57
closed_lag,2026-06-17 12:38:00,SELL,4331.39,4330.52
closed,2026-06-17 12:39:00,SELL,4331.39,4330.52
closed_lag,2026-06-17 12:39:00,SELL,4333.48,4331.57
closed,2026-06-17 12:40:00,SELL,4331.39,4330.73
closed_lag,2026-06-17 12:40:00,SELL,4331.39,4330.52
closed,2026-06-17 12:41:00,SELL,4331.39,4330.15
closed_lag,2026-06-17 12:41:00,SELL,4331.39,4330.73
closed,2026-06-17 12:42:00,SELL,4331.39,4329.77
closed_lag,2026-06-17 12:42:00,SELL,4331.39,4330.15
closed,2026-06-17 12:43:00,SELL,4333.48,4331.53
closed_lag,2026-06-17 12:43:00,SELL,4331.39,4329.77
closed_lag,2026-06-17 12:44:00,SELL,4333.48,4331.53
closed_lag,2026-06-17 12:45:00,SELL,4333.48,4331.68
closed_lag,2026-06-17 12:46:00,SELL,4333.48,4332.19
closed_lag,2026-06-17 12:54:00,SELL,4333.48,4332.4
closed_lag,2026-06-17 12:55:00,SELL,4333.48,4332.52
closed_lag,2026-06-17 12:56:00,SELL,4333.48,4332.7
open,2026-06-17 13:05:00,BUY,4323.77,4327.07
closed,2026-06-17 13:05:00,BUY,4323.77,4327.07
open,2026-06-17 13:06:00,BUY,4323.77,4325.66
closed,2026-06-17 13:06:00,BUY,4323.77,4325.66
closed_lag,2026-06-17 13:06:00,BUY,4323.77,4327.07
open,2026-06-17 13:07:00,BUY,4323.77,4325.69
closed,2026-06-17 13:07:00,BUY,4323.77,4325.69
closed_lag,2026-06-17 13:07:00,BUY,4323.77,4325.66
open,2026-06-17 13:08:00,BUY,4323.77,4326.14
closed,2026-06-17 13:08:00,BUY,4323.77,4326.14
closed_lag,2026-06-17 13:08:00,BUY,4323.77,4325.69
closed_lag,2026-06-17 13:09:00,BUY,4323.77,4326.14
open,2026-06-17 14:20:00,BUY,4340.8,4343.01
open,2026-06-18 07:30:00,SELL,4308.32,4304.7
open,2026-06-18 14:57:00,SELL,4252.74,4248.95
closed,2026-06-18 14:57:00,SELL,4252.74,4248.95
closed_lag,2026-06-18 14:58:00,SELL,4252.74,4248.95
open,2026-06-18 14:59:00,SELL,4252.74,4252.35
closed,2026-06-18 14:59:00,SELL,4252.74,4252.35
closed_lag,2026-06-18 15:00:00,SELL,4252.74,4252.35
open,2026-06-18 15:02:00,SELL,4252.74,4252.1
closed,2026-06-18 15:02:00,SELL,4252.74,4252.1
open,2026-06-18 15:03:00,SELL,4252.74,4249.98
closed,2026-06-18 15:03:00,SELL,4252.74,4249.98
closed_lag,2026-06-18 15:03:00,SELL,4252.74,4252.1
open,2026-06-18 15:04:00,SELL,4252.74,4250.94
closed,2026-06-18 15:04:00,SELL,4252.74,4250.94
closed_lag,2026-06-18 15:04:00,SELL,4252.74,4249.98
open,2026-06-18 15:05:00,SELL,4252.74,4249.39
closed,2026-06-18 15:05:00,SELL,4252.74,4249.39
closed_lag,2026-06-18 15:05:00,SELL,4252.74,4250.94
open,2026-06-18 15:06:00,SELL,4252.74,4252.31
closed,2026-06-18 15:06:00,SELL,4252.74,4252.31
closed_lag,2026-06-18 15:06:00,SELL,4252.74,4249.39
closed_lag,2026-06-18 15:07:00,SELL,4252.74,4252.31
open,2026-06-18 15:10:00,SELL,4252.74,4252.26
closed,2026-06-18 15:10:00,SELL,4252.74,4252.26
open,2026-06-18 15:11:00,SELL,4252.74,4252.01
closed,2026-06-18 15:11:00,SELL,4252.74,4252.01
closed_lag,2026-06-18 15:11:00,SELL,4252.74,4252.26
open,2026-06-18 15:12:00,SELL,4252.74,4252.24
closed,2026-06-18 15:12:00,SELL,4252.74,4252.24
closed_lag,2026-06-18 15:12:00,SELL,4252.74,4252.01
open,2026-06-18 15:13:00,SELL,4252.74,4249.56
closed,2026-06-18 15:13:00,SELL,4252.74,4249.56
closed_lag,2026-06-18 15:13:00,SELL,4252.74,4252.24
closed_lag,2026-06-18 15:14:00,SELL,4252.74,4249.56
closed,2026-06-18 15:15:00,SELL,4252.74,4248.97
closed_lag,2026-06-18 15:16:00,SELL,4252.74,4248.97
